customer_id,First_name,last_name,gender,DOB,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,profit,product_first_sold_date,address,state,country,property_valuation
958,KristoFemaleor,Saulter,Male,1964-01-14,59,"Biostatistician IV",Health,"High Net Worth",No,18,2391,2,958,2017-11-26,FALSE,Approved,"Giant Bicycles",Road,low,small,590.26,525.33,64.93,2010-11-05,"217 Meadow Vale Point",NSW,Australia,12
959,Katharina,Jennins,Female,1986-10-26,36,"StaFemaleFemale Scientist",n/a,"Affluent Customer",Yes,21,848,38,959,2017-08-28,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2008-03-19,"341 Saint Paul Lane",NSW,Australia,9
960,Lannie,CruMaleley,Male,1968-10-10,54,"GIS Technical Architect",Health,"Mass customer",Yes,12,3322,64,960,2017-04-16,TRUE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,596.55,872.89,2010-11-05,"7823 Village Green Park",VIC,Australia,8
961,RosaMaleund,Shelton,Female,1986-08-10,36,"Assistant Maleanager","Financial Services","Mass customer",No,6,2061,5,961,2017-05-07,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,459.71,114.93,2004-08-07,"382 Dayton Lane",NSW,Australia,8
962,Granger,TuFemaletin,Male,1977-09-07,45,"VP Product Management",n/a,"High Net Worth",Yes,17,3485,31,962,2017-12-28,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,1997-08-25,"4 Kennedy Trail",VIC,Australia,8
963,Valery,Haresign,Female,1968-07-28,54,"Budget/Accounting Analyst I",n/a,"High Net Worth",Yes,16,2449,99,963,2017-10-14,FALSE,Approved,"Trek Bicycles",Road,low,small,1720.7,1531.42,189.28,2012-04-10,"4364 Gale Park",NSW,Australia,10
964,Rhetta,Grellier,Female,1994-01-24,29,"Assistant Professor","Financial Services","High Net Worth",No,6,600,0,964,2017-06-24,FALSE,Approved,"Norco Bicycles",Standard,low,medium,363.01,290.41,72.6,2005-05-10,"2379 Dorton Pass",NSW,Australia,12
965,Maleeggie,Whitchurch,Female,1997-06-18,25,"Structural Engineer",Retail,"High Net Worth",Yes,5,6579,0,965,2017-06-05,FALSE,Approved,"OHM Cycles",Standard,medium,medium,183.86,137.9,45.96,2012-05-18,"5 Hintze Hill",NSW,Australia,1
966,Krystyna,Linning,Female,1978-11-05,44,"Speech Pathologist",Retail,"High Net Worth",Yes,5,1636,0,966,2017-12-17,FALSE,Approved,"Norco Bicycles",Road,medium,medium,543.39,407.54,135.85,2016-11-22,"58 High Crossing Place",QLD,Australia,10
967,April,Causon,Female,1999-10-04,23,"Sales Associate",Manufacturing,"Affluent Customer",Yes,1,859,40,967,2017-03-13,TRUE,Approved,"OHM Cycles",Standard,high,medium,1458.17,874.9,583.27,2008-03-19,"1 Ridgeway Court",VIC,Australia,5
968,Wayne,WoodFemalein,Male,1955-06-16,67,"Accountant IV",IT,"High Net Worth",Yes,16,355,82,968,2017-03-22,TRUE,Approved,"Giant Bicycles",Road,medium,medium,1538.99,829.65,709.34,1993-05-26,"00 Park Meadow Terrace",NSW,Australia,6
969,Jo,Maleallinar,Female,1978-09-19,44,"Health Coach IV",Health,"High Net Worth",Yes,18,7071,53,969,2017-11-18,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,764.96,509.97,2016-07-09,"29419 Harper Circle",QLD,Australia,5
970,Kellyann,Hawton,Female,1980-06-26,42,"VP Accounting","Financial Services","High Net Worth",Yes,14,1154,40,970,2017-11-27,TRUE,Approved,"Trek Bicycles",Road,medium,large,1894.19,598.76,1295.43,2003-07-21,"1601 Judy Drive",NSW,Australia,10
971,Sarge,Lerohan,Male,1988-10-25,34,"Geologist I",Manufacturing,"High Net Worth",No,22,5142,92,971,2017-04-18,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1991-01-21,"7628 Larry Trail",VIC,Australia,7
972,Dena,Crewdson,Female,1981-07-23,41,"Project Manager",Retail,"Mass customer",Yes,10,4623,99,972,2017-07-08,FALSE,Approved,"OHM Cycles",Standard,medium,medium,1227.34,770.89,456.45,1991-05-06,"004 Lawn Trail",QLD,Australia,5
973,Annabella,Hebron,Female,1979-08-02,43,"Data Coordiator",Health,"High Net Worth",No,15,2308,81,973,2017-11-01,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,1999-12-04,"42 Dahle Parkway",VIC,Australia,7
974,Maleellicent,Dollin,Female,1991-06-07,31,"AdMaleinistrative Assistant IV",n/a,"Mass customer",Yes,4,4717,51,974,2017-01-25,TRUE,Approved,"OHM Cycles",Standard,high,medium,2005.66,1203.4,802.26,1997-10-04,"1472 Meadow Vale Lane",QLD,Australia,7
975,Goldarina,Rzehorz,U,0000-00-00,2023,"Automation Specialist IV",IT,"Mass Customer",No,0,5432,27,975,2017-02-09,FALSE,Approved,"Trek Bicycles",Standard,medium,medium,499.53,388.72,110.81,1999-06-23,"95 Old Gate Junction",NSW,Australia,8
976,Andonis,SliMaleMaleon,Male,1971-10-21,51,"Graphic Designer","Financial Services","Affluent Customer",No,10,1058,96,976,2017-07-06,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2002-10-10,"55 Fairfield Court",VIC,Australia,8
977,Olga,Dyke,Female,1959-11-30,63,"Staff Accountant III",n/a,"High Net Worth",Yes,13,1541,58,977,2017-11-19,TRUE,Approved,"OHM Cycles",Road,medium,medium,1280.28,829.51,450.77,2001-11-25,"92 Bunker Hill Trail",NSW,Australia,7
978,Erena,Escalero,Female,1982-01-31,41,"Nurse Practicioner",n/a,"High Net Worth",No,15,4784,49,978,2017-03-17,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,327.98,1993-07-20,"1 Boyd Junction",NSW,Australia,1
979,Kayla,FemalealkinghaMale,Female,1959-12-25,63,"Budget/Accounting Analyst I",Manufacturing,"High Net Worth",No,12,1782,40,979,2017-10-12,TRUE,Approved,"Trek Bicycles",Road,medium,large,1894.19,598.76,1295.43,2003-07-21,"938 Monica Park",VIC,Australia,9
980,Maleax,Gronaver,Female,1978-01-23,45,"Registered Nurse",Health,"Mass customer",No,8,7869,13,980,2017-07-06,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,574.62,2016-07-09,"26204 Monument Alley",NSW,Australia,8
981,Bud,Smittoune,Male,1973-02-19,50,,Retail,"Mass Customer",No,11,6736,99,981,2017-03-10,FALSE,Approved,"OHM Cycles",Standard,medium,medium,1227.34,770.89,456.45,1994-08-10,"36 Grayhawk Plaza",NSW,Australia,9
982,Tibold,Bonwell,Male,1960-02-12,63,"Geologist III",Health,"High Net Worth",Yes,6,155,56,982,2017-11-04,TRUE,Approved,"Norco Bicycles",Mountain,low,small,688.63,612.88,75.75,2016-02-04,"8276 Hudson Trail",NSW,Australia,6
983,Shaylyn,Riggs,U,0000-00-00,2023,,IT,"Affluent Customer",No,0,1120,37,983,2017-05-23,FALSE,Approved,"OHM Cycles",Standard,low,medium,1793.43,248.82,1544.61,1999-07-20,"3638 Starling Alley",NSW,Australia,11
984,Luciano,Weddup,Male,1954-03-25,69,"PrograMaleMaleer I",Manufacturing,"Affluent Customer",No,16,3857,1,984,2017-10-13,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,"7380 Canary Pass",VIC,Australia,7
985,Aryn,O'Halloran,Female,1970-09-30,52,"Help Desk Operator",Retail,"High Net Worth",No,15,2204,19,985,2017-10-26,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,459.71,114.93,2011-08-29,"9 Debs Trail",QLD,Australia,4
986,Barnard,Stranks,Male,1994-10-05,28,"OFemaleFemaleice Assistant I",Manufacturing,"Mass customer",Yes,8,2951,30,986,2017-10-16,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,1992-10-11,"82 Shasta Drive",QLD,Australia,3
987,Lars,Keher,Male,1974-08-29,48,"Senior Cost Accountant","Financial Services","Affluent Customer",Yes,11,4173,37,987,2017-08-10,TRUE,Approved,"OHM Cycles",Standard,low,medium,1793.43,248.82,1544.61,2011-03-16,"9 Goodland Center",QLD,Australia,9
988,Andree,SiMaleonato,Female,1981-01-15,42,"Director oFemale Sales",Manufacturing,"High Net Worth",No,7,1420,0,988,2017-09-09,FALSE,Approved,"OHM Cycles",Standard,medium,medium,235.63,125.07,110.56,2004-08-07,"4 Amoth Trail",QLD,Australia,6
989,Caralie,MaleorFemaleett,Female,1982-05-24,40,"Project Manager","Financial Services","Mass customer",No,17,4622,75,989,2017-03-01,TRUE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,863.95,1010.02,2010-08-20,"730 Butternut Trail",QLD,Australia,4
990,Maleelissa,Purple,Female,1976-04-13,47,"Administrative Officer",Manufacturing,"Mass customer",Yes,14,1113,85,990,2017-12-19,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,1997-08-25,"21780 Service Park",NSW,Australia,7
991,Lenna,Coales,Female,1991-11-29,31,"Femaleinancial Analyst","Financial Services","Mass customer",Yes,10,3211,47,991,2017-08-05,FALSE,Approved,"Trek Bicycles",Road,low,small,1720.7,1531.42,189.28,2006-10-01,"00745 Huxley Center",VIC,Australia,9
992,Cordelia,Hawkeswood,Female,1958-11-25,64,,Property,"Mass Customer",Yes,8,11965,87,992,2017-09-26,,Approved,"Giant Bicycles",Standard,high,medium,1179,707.4,471.6,2000-11-03,"45 Hazelcrest Junction",VIC,Australia,9
993,Reine,SeMaleken,Female,1977-02-18,46,"Account Coordinator",Argiculture,"High Net Worth",No,17,59,93,993,2017-02-15,TRUE,Approved,"OHM Cycles",Standard,high,medium,1458.17,874.9,583.27,2006-02-02,"84019 Porter Trail",NSW,Australia,3
994,Rhetta,Kupker,Female,1977-11-14,45,Librarian,Entertainment,"Affluent Customer",Yes,5,3707,91,994,2017-04-09,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,25.09,1999-07-26,"64211 Laurel Alley",VIC,Australia,10
995,Urbano,Maleews,Male,1965-11-12,57,"Informationation System Manager",Health,"Mass customer",Yes,19,822,45,995,2017-02-11,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5,1992-10-02,"31369 Meadow Valley Road",QLD,Australia,5
996,Aura,Bemlott,U,0000-00-00,2023,"Assistant Manager",IT,"Mass Customer",Yes,0,9546,48,996,2017-09-11,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2016-11-14,"8298 Texas Alley",NSW,Australia,10
997,AMalebros,Kernes,Male,1981-07-03,41,Teacher,Telecommunications,"Mass customer",Yes,13,519,77,997,2017-10-19,TRUE,Approved,"Norco Bicycles",Road,medium,large,1240.31,795.1,445.21,2015-08-10,"1 Continental Center",NSW,Australia,9
998,Petunia,DuFemaleton,Female,1965-12-13,57,"Speech Pathologist",Manufacturing,"Affluent Customer",Yes,5,16700,11,998,2017-02-12,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,764.96,509.97,2003-08-05,"0465 Melrose Alley",NSW,Australia,9
999,Dido,Leyburn,Female,1988-04-10,35,"Recruiting Manager",n/a,"High Net Worth",No,4,1352,66,999,2017-08-15,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,574.62,2015-10-18,"5357 Mcguire Plaza",VIC,Australia,9
1000,Paulie,Castelot,Female,1978-08-07,44,"CoMalepensation Analyst","Financial Services","Mass customer",No,11,967,45,1000,2017-06-26,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5,1993-04-12,"4757 Texas Trail",VIC,Australia,9
1001,Femaleinley,Vost,Male,1979-08-27,43,Recruiter,Retail,"Mass customer",No,14,474,18,1001,2017-10-07,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,2013-03-12,"27 Sunfield Center",QLD,Australia,3
1002,Pacorro,"De ClairMaleont",Male,1978-08-30,44,"Business System Development Analyst",n/a,"Mass customer",Yes,18,181,17,1002,2017-02-24,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,2011-05-07,"656 Bartelt Parkway",VIC,Australia,12
1003,Maleariann,O'Geaney,Female,1968-02-03,55,Paralegal,"Financial Services","High Net Worth",No,18,845,81,1003,2017-04-14,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,1999-12-04,"610 Lakewood Gardens Point",QLD,Australia,7
1004,Colas,PuMaleFemalerett,Male,1975-07-09,47,"Business System Development Analyst",IT,"High Net Worth",No,22,6645,40,1004,2017-03-15,TRUE,Approved,"Trek Bicycles",Road,medium,large,1894.19,598.76,1295.43,2003-07-21,"61 Lukken Plaza",VIC,Australia,6
1005,Kalila,Birtwistle,Female,1967-09-15,55,"Design Engineer",IT,"High Net Worth",Yes,8,187,1,1005,2017-07-24,TRUE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,863.95,1010.02,2003-09-09,"67 Holmberg Way",NSW,Australia,9
1006,Norbert,Gotcher,Male,1977-08-10,45,"Quality Control Specialist",Telecommunications,"Affluent Customer",Yes,19,3151,72,1006,2017-06-19,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,360.4,270.3,90.1,2004-07-25,"3383 Fair Oaks Circle",VIC,Australia,8
1007,Cord,Warriner,Male,1996-06-08,26,,Retail,"Mass Customer",No,5,3419,91,1007,2017-10-17,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,25.09,1999-07-26,"2 Vermont Avenue",NSW,Australia,12
1008,Lorry,Booley,Female,1975-11-10,47,Teacher,n/a,"Mass customer",No,21,5121,1,1008,2017-08-22,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,"486 Atwood Pass",NSW,Australia,12
1009,Nolie,Orring,Female,1957-05-09,66,"Research Associate",Manufacturing,"High Net Worth",Yes,13,3877,11,1009,2017-02-22,TRUE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,1580.47,195.34,1993-10-02,"05 Loftsgordon Pass",QLD,Australia,9
1010,Leighton,Ebbles,Male,1963-01-26,60,Nurse,"Financial Services","Affluent Customer",No,17,8042,56,1010,2017-05-28,FALSE,Approved,"OHM Cycles",Standard,medium,medium,183.86,137.9,45.96,1997-10-04,"570 Butternut Pass",NSW,Australia,4
1011,CyMalebre,Janos,Female,1985-07-19,37,"Occupational Therapist",Health,"High Net Worth",Yes,10,10234,41,1011,2017-02-20,FALSE,Approved,"Norco Bicycles",Standard,low,medium,958.74,748.9,209.84,1994-09-09,"63 Grayhawk Pass",NSW,Australia,9
1012,Anna-diane,Preddle,Female,1955-05-20,67,"Software Test Engineer III",n/a,"High Net Worth",Yes,11,2889,5,1012,2017-12-21,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1129.13,677.48,451.65,2014-03-03,"44594 5th Street",QLD,Australia,9
1013,Corissa,Zienkiewicz,Female,1976-09-06,46,"Physical Therapy Assistant",Retail,"High Net Worth",No,17,353,18,1013,2017-04-20,TRUE,Approved,"Norco Bicycles",Standard,high,medium,1148.64,689.18,459.46,2015-08-10,"495 Elmside Drive",NSW,Australia,8
1014,Maleiller,Femalealoon,Male,1960-10-14,62,"Senior Developer",Property,"Mass customer",Yes,8,3385,61,1014,2017-08-15,FALSE,Approved,"OHM Cycles",Standard,low,medium,71.16,56.93,14.23,2015-06-17,"9 Macpherson Avenue",NSW,Australia,8
1015,Toiboid,Sorrel,Male,1955-04-01,68,"Web Developer I",Health,"Mass customer",No,17,312,1,1015,2017-12-04,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,"738 Division Street",VIC,Australia,8
1016,Adrian,Prettyjohns,Male,1959-08-12,63,"Legal Assistant",IT,"Mass customer",Yes,17,810,47,1016,2017-08-16,TRUE,Approved,"Trek Bicycles",Road,low,small,1720.7,1531.42,189.28,2006-10-01,"5 Sheridan Circle",VIC,Australia,11
1017,Jacquenette,Pluthero,Female,1979-01-09,44,"Assistant Maleedia Planner",Entertainment,"High Net Worth",No,16,198,74,1017,2017-02-02,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2014-07-28,"42 Lunder Drive",NSW,Australia,11
1018,Maleatthiew,Femaleerreras,Male,1994-11-27,28,"Help Desk Operator",Manufacturing,"Mass customer",Yes,7,536,36,1018,2017-12-03,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,437.46,2008-03-19,"3 Hayes Court",VIC,Australia,10
1019,Ignazio,Maleilby,Male,1973-11-19,49,"HuMalean Resources Assistant II",Manufacturing,"Mass customer",Yes,14,584,43,1019,2017-09-13,TRUE,Cancelled,Solex,Standard,medium,medium,1151.96,649.49,502.47,1993-04-12,"711 Sachtjen Point",NSW,Australia,8
1020,Natala,Thorndale,Female,1975-11-10,47,,IT,"Affluent Customer",No,13,512,62,1020,2017-10-02,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1993-06-23,"16395 Nevada Lane",NSW,Australia,10
1021,Elvis,Rixon,Male,1977-10-02,45,"Maleechanical SysteMales Engineer",Retail,"High Net Worth",No,7,1750,100,1021,2017-10-28,TRUE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,1234.29,152.55,2003-08-05,"0996 Cody Terrace",NSW,Australia,8
1022,Suzann,Wilks,Female,1990-03-04,33,"Assistant Maleanager","Financial Services","Affluent Customer",Yes,14,4480,1,1022,2017-04-17,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,1998-12-16,"80424 Corben Alley",NSW,Australia,10
1023,Iseabal,Fullbrook,Female,1991-07-23,31,,"Financial Services","Affluent Customer",Yes,6,3362,50,1023,2017-08-27,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,43.97,2015-10-18,"37208 Golf View Terrace",NSW,Australia,8
1024,Rhodia,D'Onise,Female,1992-06-05,30,"Social Worker",Health,"High Net Worth",Yes,2,1665,0,1024,2017-07-08,TRUE,Approved,"Norco Bicycles",Road,medium,medium,543.39,407.54,135.85,1992-10-11,"1128 Golden Leaf Center",VIC,Australia,9
1025,Ario,JeroMaleson,Male,1997-07-30,25,"Quality Engineer",IT,"Mass customer",Yes,5,4393,94,1025,2017-10-27,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1635.3,993.66,641.64,1994-08-10,"4885 Stone Corner Alley",VIC,Australia,8
1026,Vernon,Hakking,Male,1994-07-29,28,,"Financial Services","Affluent Customer",No,4,1579,92,1026,2017-05-26,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,155.65,2003-01-05,"66 Hudson Crossing",NSW,Australia,10
1027,Rolando,Sherewood,Male,1966-10-07,56,"Statistician I","Financial Services","Affluent Customer",No,18,7601,76,1027,2017-12-06,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2014-10-10,"5287 Wayridge Alley",NSW,Australia,12
1028,Thorn,TorFemalein,Male,1999-08-11,23,"Project Manager",n/a,"High Net Worth",No,1,1519,89,1028,2017-07-10,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,582.48,1230.27,2011-03-16,"15393 Cody Lane",NSW,Australia,9
1029,Femaleorbes,Londors,Male,1997-02-15,26,"VP Sales",n/a,"Mass customer",No,4,1263,37,1029,2017-03-08,TRUE,Approved,"OHM Cycles",Standard,low,medium,1793.43,248.82,1544.61,1999-07-20,"1 Mcbride Center",NSW,Australia,6
1030,Nariko,DuMaleMaleigan,Female,1962-05-05,61,"Femaleood CheMaleist",Health,"Mass customer",No,5,794,71,1030,2017-11-20,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,1995-10-24,"4870 Shelley Alley",VIC,Australia,7
1031,Roi,Ogden,Male,1983-09-15,39,"Junior Executive",Manufacturing,"Mass customer",No,6,58,91,1031,2017-11-14,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,25.09,1999-07-26,"65634 Del Mar Crossing",QLD,Australia,7
1032,Malearibelle,Werndly,Female,1978-07-18,44,"Executive Secretary",n/a,"Mass customer",Yes,18,568,10,1032,2017-08-04,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,2005-12-07,"8572 Melvin Drive",VIC,Australia,11
1033,Jacob,Claringbold,Male,1995-01-06,28,,n/a,"Affluent Customer",Yes,3,319,65,1033,2017-10-09,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,2002-08-31,"5549 Bay Point",QLD,Australia,9
1034,Denney,Cretney,Male,1976-05-12,47,,n/a,"High Net Worth",Yes,3,1823,54,1034,2017-09-17,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,2016-12-06,"9 Forest Circle",NSW,Australia,3
1035,Kara-lynn,Doddridge,Female,1976-11-02,46,Operator,Retail,"Affluent Customer",Yes,5,416,17,1035,2017-11-03,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,2016-02-04,"6 Kedzie Hill",NSW,Australia,9
1036,Randene,Ingle,Female,1969-11-28,53,Paralegal,"Financial Services","Mass customer",Yes,12,1761,40,1036,2017-01-29,FALSE,Approved,"OHM Cycles",Standard,high,medium,1458.17,874.9,583.27,2011-05-09,"60601 Hoffman Court",NSW,Australia,12
1037,Sissie,Rielly,Female,1956-08-08,66,"HuMalean Resources Assistant II","Financial Services","Mass customer",No,10,499,22,1037,2017-07-19,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.08,1993-07-15,"1715 Scoville Drive",NSW,Australia,11
1038,Fraser,Acome,U,0000-00-00,2023,"Engineer I",Manufacturing,"Mass Customer",Yes,0,122,24,1038,2017-12-01,TRUE,Approved,Solex,Road,medium,large,1777.8,820.78,957.02,1993-05-26,"85 Laurel Trail",VIC,Australia,6
1039,Nona,Diamant,Female,1975-03-14,48,,n/a,"High Net Worth",Yes,15,4671,0,1039,2017-05-30,TRUE,Approved,"Norco Bicycles",Road,medium,medium,544.05,376.84,167.21,2000-05-22,"3082 Almo Center",NSW,Australia,4
1040,Jacenta,Wedlock,Female,1975-03-04,48,"Femaleood CheMaleist",Health,"High Net Worth",No,9,37,14,1040,2017-01-09,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,1995-10-24,"27135 Melvin Plaza",QLD,Australia,8
1041,Free,Bonniface,Male,1959-05-25,63,,Property,"Affluent Customer",No,15,998,11,1041,2017-01-03,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,764.96,509.97,2007-08-04,"40 Kinsman Pass",NSW,Australia,10
1042,Isacco,Woodwind,Male,1976-01-14,47,"Nuclear Power Engineer",Manufacturing,"High Net Worth",Yes,11,538,74,1042,2017-03-23,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,1997-02-09,"094 Green Road",NSW,Australia,11
1043,Giorgi,HurFemaleord,Male,1986-10-20,36,"Sales Associate","Financial Services","Mass customer",Yes,16,3804,79,1043,2017-03-20,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,1555.58,818.01,737.57,1991-07-10,"91 Spohn Plaza",QLD,Australia,7
1044,Frederico,Whilder,U,0000-00-00,2023,"Food Chemist",Health,"High Net Worth",No,0,7913,61,1044,2017-01-23,TRUE,Approved,"Norco Bicycles",Standard,medium,small,586.45,521.94,64.51,1991-07-10,"5 Jana Drive",QLD,Australia,1
1045,Aeriel,Everest,Female,1986-05-08,37,,"Financial Services","Mass Customer",Yes,19,5375,36,1045,2017-09-08,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,437.46,1999-12-04,"201 Pepper Wood Avenue",NSW,Australia,11
1046,Shir,Clevely,Female,1955-07-23,67,"Budget/Accounting Analyst II",n/a,"Affluent Customer",No,11,3458,12,1046,2017-01-24,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2004-08-17,"4408 Haas Way",NSW,Australia,9
